,idade,renda,tempo_cliente,frequencia,reclamacoes,engajamento,dias_sem_comprar,desconto,ticket,gasto_mensal
58,34.921635200085575,5157.570150345929,4.696505838681248,9.586302907128905,1,75.77616609068663,103.4381182634445,10.277043174039445,169.42184171449546,2296.497285375436
1295,49.054535273118915,9820.972304375187,6.132778031730194,7.454545376129992,3,75.76555705533052,46.0559868408411,7.499826782090556,231.68804104084575,2813.3359124832896
849,44.05253558958831,9231.488848521703,7.0540821386853745,9.598601623922098,4,75.73598666996742,14.435713410940048,10.718335913545703,183.655450913225,2506.943757760951
1911,33.17014188906444,10820.976911298387,2.8796701590136973,7.901243426114992,1,75.70218389830026,33.72146863931619,0.999970302492148,260.63655593797245,2321.786808444589
2199,23.218113528712554,7300.828186882076,3.1344586010878768,5.101318595219629,0,75.67879425522325,15.736935080637988,9.58697283980034,253.9339059785848,2119.0961940935767
446,48.343482575429015,9642.446392354894,6.8987324332565665,3.2726095882406447,0,75.63277660563944,35.3902846406637,6.221590968254583,89.87661252863421,1848.9055205703824
1464,64.52147220245932,4069.535122385405,3.4711167540556995,4.540571568586298,1,75.59293215854814,41.035519255210026,17.838850568661492,211.0348999344172,2277.10553723535
8,11.542394563892017,12167.091745132622,2.308428937420207,10.547763713921432,1,75.56669162569013,27.63607619189431,17.696599520109977,185.6176814741951,3834.2506046869025
297,54.97298543962387,5892.385529202362,3.4313948823157516,8.323444178758622,2,75.5127537711254,22.11392523391804,18.27859566787842,287.84722992703314,3138.8750566424924
707,53.28255352656812,4947.414764199474,1.3532110500383794,6.758564622282515,1,75.43633790177661,10.466476746287599,13.07984179000243,313.6441893120558,2357.5647021960453
1479,33.21678893953036,9788.98121281483,1.8584513872077173,9.650716311869614,1,75.43043959470276,77.67682135303565,21.864403054296712,208.12605442812486,3269.2627920050463
506,48.32381109705324,6455.9141737057425,3.714334989302009,7.214263706238482,1,75.42265298279057,29.329533339671016,6.6075057051767665,253.74219682663502,2987.5417237157317
1949,35.27589209226343,8344.696181559448,4.88816475623436,15.678585369997124,3,75.31907706113795,57.34369646906045,15.442880292789408,123.23530571829968,2208.955074966041
615,54.70205312799679,4834.014272528968,2.3129994011508526,5.358112505744232,1,75.28480653125882,16.112420891354283,11.276871220107507,146.9734967248854,1614.4045500111326
1078,27.83870105572845,9259.575071021965,2.8613905042588827,11.343639472642662,1,75.23796824153422,58.934216130112745,8.888500941294607,215.73483522511867,2147.106882169212
1875,54.1403135783024,5394.886654009232,8.81450510788148,10.883926307951038,1,75.22995233588087,55.86769836527662,10.303086337375312,244.31015915240283,2087.4666539017644
1153,52.36810655661252,3422.1709203157698,5.706020882026458,10.644052437138154,4,75.18719237771008,26.094517753547983,14.25968770163176,229.2929538388468,2078.086587395452
159,46.30444960470081,7560.521434130849,5.160855635726647,8.65334453845981,2,75.16090619762646,13.169556661962265,23.170945226399738,174.44258198848507,3177.210750479051
2072,43.855344328251704,13559.195737115975,8.726424124845273,3.9896988254641768,0,75.14776785046257,31.919085358598117,0.07272528169762538,84.61549040887883,2981.46357611109
1609,23.470894740034247,9307.819313025926,0.7844333900557421,11.314551665546675,2,75.14423488608337,17.728767579157477,6.91008354928641,212.7131738776603,2751.247388501494
179,41.783737942064036,2634.7179804407015,4.915559808031582,12.036836859242774,4,75.12640151075574,57.400937331068356,16.944839035752693,186.64795221693595,1956.1440393239259
376,70.06796600619136,5662.516827015469,2.8911208311361247,9.25778070959651,3,75.09895599639856,7.457128304580431,17.785675757160774,177.27692297161119,2258.884411788314
2097,62.36192638157502,5992.983790238242,0.755914736621554,3.156097466237191,1,75.08806715282208,27.23524951531944,18.303659128644046,136.95627906377916,2627.3388802372424
1102,33.7114194862892,3796.8932838655196,8.200762763990806,7.406408888781001,2,75.0810771541678,29.158560514707048,11.694834254587207,291.58389360120503,2596.5082500708522
70,44.13514518853715,3611.8812584135876,4.710701159429755,14.053614144447932,2,75.03797742702362,47.138832294518636,13.57204881653328,202.62550304364862,2547.9646606346073
1331,41.74760093410094,8353.643999830927,4.663077056661656,8.723000889244027,1,74.98743485768063,9.816108025575438,11.381352827407374,192.9397611537244,2346.365619748618
987,59.223475229998556,3792.949554438077,3.008931719154998,9.128770700847015,1,74.97095417532546,21.798528029893287,13.319858544776038,203.75483347478314,2571.183459547137
827,27.08195195476088,6319.145906035812,1.540389435552438,9.90054042165476,2,74.96618362834273,30.097646168863143,9.61890421707826,207.1465452910011,2209.7319984436826
2064,26.228746327795356,3271.5647158259753,2.4594954601339376,9.649609953472691,5,74.87786092670198,42.91049861354017,14.416013671047294,149.39983757739634,1674.4696816082535
1904,35.079688864400616,7115.882303755535,2.865856194776076,7.910712141168695,5,74.87783658065122,5.901176874320023,13.20320867319538,170.52105855724278,2534.5098938555266
433,48.07861298390078,15359.22141566807,10.313093204866146,6.479455835494022,1,74.78096581095647,49.27059313470893,6.323020602341076,158.07815024462795,3007.200394996312
648,54.10943770719418,3238.3670549432763,1.3719656415390178,3.021975199594424,1,74.6839370494954,15.579058400750698,5.605991418004515,153.06577447756408,2006.9175013460044
322,48.04271710291149,3932.18328763889,1.8251141209135102,9.950368291286853,1,74.66774274352821,44.1663578987144,6.1967457527956995,217.9170338313138,2959.837610268334
1738,30.89789217825685,5465.060390082963,12.030343449624223,3.399935684367761,0,74.6483545644753,33.42525193161672,3.5413951587626578,152.63085696684993,3208.3918569779535
1023,55.121379864479806,9140.236285144823,7.155440342104155,2.0378704970795063,2,74.63758912839938,33.21360522526711,6.875568812516107,204.77559921467693,1659.9887171238584
193,37.37867935803811,2686.2959601957095,1.8339322972032417,7.017300223945255,2,74.63466125960274,110.13609506450857,10.91238580736563,122.98118390833434,2461.493974489126
1118,43.05739908331537,3953.5390442784615,2.2173497332303422,6.811902385268176,1,74.62527749686605,15.665504665313222,17.783708600184333,144.37018040554665,1745.8230806039062
1408,45.860263841001675,4108.857220474154,2.192351699465065,9.972094478625902,0,74.60217427105793,33.21047898647565,9.494350578992677,192.18779831334118,2289.5422782736555
1581,44.13549892542255,4053.4829833457916,3.1151801038838722,6.640030207058629,0,74.60014670208606,3.4214505192890154,21.399258674975236,218.95268665043312,3013.4760326125697
882,37.888171193057275,5693.887193237668,5.640175262773112,10.714301781349834,2,74.58199329634031,24.460518223299708,9.238773321913856,141.48336555858072,2164.8409641155226
1441,30.601349301585625,6908.294903402953,8.268500535696923,9.139769860401346,0,74.56858686847252,16.92329879696878,8.294634782002905,193.42071505263132,2861.4428470827525
802,47.470161048007306,5315.982601121948,0.9502007481562293,8.331343211435836,3,74.56487377921293,54.154020095972264,10.90845729223747,156.61293862712478,2396.7172473920036
835,38.74239848590017,4438.141637647165,4.896446357159335,5.066521238310655,1,74.56374915381367,6.962074112883814,10.12917138146064,220.19733939341734,1668.4540090311784
2145,52.837793001854386,6846.231728087176,3.298630436051889,9.000008540743616,0,74.56154569316284,35.657686657383934,0,279.2692889310322,1871.3223651156854
71,46.14045028635951,2794.016803527492,10.311406529279829,8.897923148609951,1,74.50746628695036,27.5958811926236,14.826346646787446,143.66461685992914,2362.0916941149385
478,33.05978342849684,7163.602936389782,3.9777870287023305,13.303795828944754,2,74.506872446094,35.016923740006796,5.65365768926306,89.2269534658013,2339.520069964124
1418,40.10414480521064,9995.236099583433,6.415211119044146,11.279711547064082,0,74.46963153579577,17.86599704337981,11.004300519671377,168.34263000616454,2845.9996862146713
1114,52.19337181253533,7815.846564368029,2.9072441445765578,3.2086786417446316,3,74.45017510299448,18.0578889291807,12.419319379143065,126.56816655075764,2078.3474215306583
476,37.475323445026724,13074.816475702613,3.626156474729666,7.3688303483276485,1,74.43146543995468,11.072754932570435,14.570563846055835,124.82963949664438,2721.444425526313
1573,29.145713501574555,8684.105877049547,6.020098152367779,8.39905698705101,0,74.4021222756855,32.57668085435943,11.72845367625349,94.94098085750498,2963.836547607383
427,39.9054706728895,2933.131972889648,2.048784820931941,7.87274936059846,1,74.37431612553935,42.04391335534574,17.092017938895722,192.8136627558635,2394.691814380381
812,48.50981120824109,8335.192166345198,4.5255484992547865,11.026552520810379,2,74.371201917925,69.63350426037346,14.212789663939194,233.45313133493477,2625.7052705310834
434,55.108385791871015,4287.519020141189,9.401328243011557,7.842417893830483,3,74.32295138742133,14.430082580495117,8.045431865937195,141.3012883948381,2706.080263733319
1265,13.336325537200516,3642.2073372351424,2.8661636146649325,8.17149482080421,1,74.32175659994725,89.82129036351385,11.121474010637868,204.40963100023689,1980.556525585691
855,43.70902320727152,4766.749483687687,3.1016713190224032,9.084313410094467,2,74.31678324318676,21.05477970332512,3.2284373434442095,105.36564928547577,2065.19416696509
1578,19.874821528105446,11379.366003543202,3.182388084747145,1.6418211685007265,1,74.31184559810872,43.64356635379197,11.904364448450172,165.6488858599983,2628.416398892101
465,41.465713623208025,8185.160638353499,4.717498988071687,9.34424404092517,3,74.2757912595167,12.587198483721878,10.032209687066105,170.54106055915918,2517.446814408421
1847,40.248841419527814,4330.383725544329,3.6176831678591035,2.302899720685489,1,74.22842675331415,43.74516616697135,11.462832435380818,146.65708199458547,1377.967347706931
1079,42.326971280119245,5807.992948719519,4.559208143477563,5.100449325940989,2,74.22112558571557,101.58441116234586,7.682723951571159,151.30296011673252,1495.2910915057719
1684,37.663963425712886,5548.294077303643,3.2683824082491273,2.0979503391071477,3,74.17186311227859,30.523832083370152,6.363564925385982,129.36008822977544,1716.4699164075332
924,35.782931689460256,7377.768834826538,4.05218654734603,8.144024414624347,3,74.15058928252948,53.79533412903422,11.912535554834273,213.3433277895759,2389.785625018735
1860,48.29916879889447,3461.2574954731504,2.573532618904127,8.412536918383955,2,74.143352899245,31.03034155114718,14.578358542191257,211.41740731146137,2662.028206319353
1397,54.73849166321733,15006.041947401016,10.733487269003698,10.762839329214628,2,74.13692463724306,32.297412568288856,5.4347287920484115,235.45369325508912,3590.729851246853
2147,23.8841826974647,2888.893632759186,0.9034447760791957,8.4854569694456,1,74.13346116983524,10.407435293876954,10.973293195041819,200.1913920609255,2377.4992771431957
102,35.89728055529176,7839.362441063568,2.9958850724580937,3.4748837430637867,3,74.12902272807797,18.016662381420204,13.389958651518343,171.99968852697998,2313.833404902347
1641,55.565421820617956,3232.8626855043794,2.452605757476526,1,1,74.08476297866426,17.291763724199992,8.361563739514873,130.88358036253632,1661.3334831651414
1472,21.35392426267192,5219.436540734765,2.1418942653301842,3.8381251268166476,1,74.06896143370034,10.180984028252817,3.1627689436570225,164.57138943730214,1717.528583914046
1558,40.01890768922831,16236.891063542691,7.7737787786614625,4.696980984471945,1,74.05184812115533,23.405519759718306,17.148321716623165,161.87809870206183,3426.766074767043
151,49.5349788004351,11891.601272821834,6.25549119656049,7.188280624553398,0,74.01021637870954,39.809632436030796,14.916160061138706,214.47256316764197,2555.0215045925715
325,59.80125478513122,8444.40528902051,2.633135033799256,9.216806790386824,2,73.98698526638718,22.742970586428868,17.960246772183012,251.36972979878368,3121.46238266014
1585,56.121381980185696,5754.573289442779,2.680239824387147,8.795070722510848,3,73.94204197277236,41.65524679995676,6.096001302061918,183.83631862848347,1920.3324440545439
1535,53.59708604002134,12698.311146681288,3.152182518122901,7.773782515988247,1,73.93730526419353,59.95581306491664,13.95238205104594,166.74832220180502,3085.711050129641
1629,49.573660579263255,3036.9449926862635,5.0966539765793675,10.956940379832773,1,73.92759488031967,38.833291155306995,11.494581703072948,172.423406997839,2150.1046254175963
522,32.87029945322248,4184.610275619517,5.037558994759531,5.7948864963159785,4,73.92098534152711,13.526673694944604,5.427480654793703,136.8771968598078,2267.757638740861
1110,29.09866259187512,6510.4020103629355,4.236821697845613,10.179088552860511,0,73.91617030873779,47.50580879781194,20.092655676685325,195.3340510513703,3065.057253287424
42,47.773794007486934,4651.719938420783,4.737673174441767,11.326210028805868,0,73.88964338102816,26.471063274437203,12.992162215342226,151.01430566309028,2379.9774054417603
169,48.09830468690997,2572.1623860065492,4.875226256676317,12.57619300662377,5,73.84633130430674,13.77508338920535,8.91943004689717,273.49517665505493,2166.1397445858256
214,25.00522155307235,7724.360032168991,7.884327817950001,7.9950539528037625,2,73.84065992752521,18.658534579629908,4.5921578315166585,207.72657474706836,2265.2116644545513
1176,22.169930949398285,4814.201986503385,1.1367826908620824,10.545114212948555,2,73.83563009419528,64.43993526454481,12.763516486381025,130.66928054636725,1933.664481833821
2036,32.16802957202893,5670.266832831375,3.3356822757524487,4.417158428267462,0,73.79784650419322,11.679854443662373,11.108581265338383,118.0408837433626,2557.4601293882615
188,28.964185523664185,9426.77610792535,7.597335611828741,1,2,73.7495397416599,44.04931016350139,12.78975873203745,214.89670449183922,2014.5828765895685
1516,48.27189754519361,7584.8771036481185,3.211623008168172,8.568611804358097,0,73.7489398967694,39.39171644974949,16.469314766847962,139.0390199049453,2561.9236153841057
1300,26.72777268911157,5477.07785032975,5.711293904822051,6.424390245214079,1,73.7093156992244,13.31974541801985,9.281077747496516,182.1668857912324,1788.5461730628117
203,41.92190261899943,2578.006567301912,2.4059234959286755,8.37793164952351,4,73.7061968461115,38.26923887084678,8.571974895076247,245.11824040414066,1324.0458283833568
377,30.135479603295934,4438.221882400207,12.828531801767403,4.917993931344441,3,73.68768220807351,14.732155820800429,6.45577302029794,264.83594729230424,1766.6466874651621
403,26.85507898965485,5279.653908532786,7.132596851052138,6.203029861749449,2,73.61078686476138,45.89516028158409,0,194.08216054093634,2846.2253194031355
1931,33.01663733015006,4665.434548119392,5.4233072198204715,5.713012443141919,2,73.57382183721562,23.682398678467557,18.35612310277105,184.11200435213252,2497.964844666413
1848,56.27034136528552,2445.8445654310344,2.095251653648507,2.1706378916108537,1,73.56580427649014,42.30987785526609,16.080911383766814,283.6326261575292,1609.0849101931326
124,36.22574233769853,4714.090333718313,4.838587767197229,9.482827007849231,0,73.4568810804125,69.31674098083391,18.653226106426537,213.31229370756012,2612.123626265824
1752,30.090831034649668,3912.981508378929,4.06185837215369,13.950547140000678,2,73.40002604223206,17.740887915150758,15.31434179834417,161.46821438793623,2261.7633789336687
1644,43.072852797514415,4878.237286208919,7.415064813080042,12.068130894454903,1,73.39023612207637,15.455252497970989,8.954898922165583,129.3794797610329,2624.4026146547376
708,15.31500754571864,3179.894630881736,6.761995352943365,7.303945936661651,1,73.3811016688922,10.068487410000117,24.777383853699117,86.89193073093527,2527.638803498172
846,44.467745009870534,5474.047958260746,6.221126823743061,7.589396331899993,3,73.35756138311291,31.007940053934142,15.814911952868979,249.17702433187418,2977.7311517784715
1062,27.223409193415087,9229.861966762022,4.368395197736889,12.057992283966257,2,73.3375359710389,34.771043721258096,23.737733948901464,158.5508171897626,3468.069553325975
2093,43.204490381170416,13845.38591009995,5.964043129107445,3.9029507981204627,0,73.26914534444768,33.36689088223818,10.504943566031129,119.83134753464188,2650.9263775275367
445,52.945338562224066,2879.4841171600065,9.168003178520584,6.099347493465828,2,73.26404726417529,45.60377738678228,17.0932431236975,156.53530478240876,2507.567795124885
1849,77.56843029573363,4647.056702289234,6.153489890889885,5.509826361505744,1,73.24330172551853,50.21335088470477,12.605015442295011,130.99855810646443,3058.084036197114
1188,49.755373971510025,5178.414349044744,6.098187174489719,5.148993854489846,1,73.21898409301461,3.8528519504000354,10.57727777922209,225.6963694984035,3131.699507610711
1434,29.271668404324178,4298.25539415587,5.505393638429028,14.575123841453152,1,73.20895636986586,51.51510604562941,9.934186446397666,153.73724565415034,2885.6990317301975
357,44.46096574158825,18172.49354789275,3.9837628449872873,10.517231409393212,3,73.2070957566672,54.02252092829198,5.410595717942271,227.56389461841363,2662.719708199438
1248,36.97968327191842,6576.8191723537175,1.311576204708158,8.07200183889644,3,73.18707697845622,62.74906193262696,17.929399787304057,183.70859216886146,2497.6772730475227
1166,43.36581755346718,7025.158459625429,6.216491321118176,1.8620395837787393,1,73.14718240581429,40.13116339229835,15.676456721254997,108.18943212120286,2584.0483410709735
537,45.79314880424751,5829.065474493541,10.378048868879473,11.340899333490146,1,73.06409631588159,17.689413376526655,9.372656644698452,112.19938771558111,2906.1463197134794
2104,41.88653874791834,7599.9939375149415,3.4653719717058644,8.440744291777646,2,73.06006210981688,10.019490004852162,7.997453257780378,192.57770154342717,2638.7057635359106
1741,52.60544565837513,5924.937477924021,6.423251510706584,10.958714849053777,0,73.05153841119693,41.15683238973027,11.67841139652634,177.10394364260333,2988.981654916526
1853,49.40662082663232,3831.7922202993177,7.671221408607501,7.473669673450161,0,73.04093012925073,40.18370803288691,4.121234113740914,236.99798959183073,2088.8440171301004
588,41.00988715184019,5794.184836780985,1.4601584450557958,9.111216270408269,2,72.95859962976236,60.47604987846531,15.821447710741166,230.0373022876141,2675.977220348918
1294,50.9255691984769,6026.933665121249,3.0735653234368656,9.021305044589456,3,72.94638276981023,8.636035622853282,10.911908424047194,257.57618576735973,3051.9317747499654
231,21.710533068078625,8779.686780630134,5.52881013659961,14.520459010680124,3,72.93156707492837,37.58700713857169,17.632419650927112,228.62906589095783,3065.1010833718997
2196,59.54015458622163,10663.252197267018,4.893875949343522,11.059546091780192,3,72.92875292371635,18.725551232323994,21.646748018361773,36.691484551021404,2982.5742278253983
1144,58.3588391280401,5158.512720524602,7.7414261872602586,8.24064811906689,2,72.89318819199016,50.19044798056579,12.331438572000742,256.49762848587625,2881.96238608107
2083,43.430558274130036,6173.546775632113,2.113102962478468,8.23266443973926,3,72.88977484192593,13.900196942076903,6.977795138630274,174.3595227623562,1742.8339157455587
359,20.70191703714561,2714.7285002451044,4.048874281174152,8.327011968738782,1,72.88623966788495,48.227056440880524,8.24431371703391,191.02580275401948,1453.6141657108283
337,37.19867073798482,8552.422717782087,4.0591545452183615,5.161909436480478,3,72.88214040833563,47.020350746705596,14.242445953733343,229.64943881052912,2101.7814614856343
1782,53.53977460214971,9570.94631516779,4.171205483438651,6.38954442475749,2,72.88061107362054,29.38787058768729,13.97885339211963,235.9003908473789,3086.276700603536
1346,57.48833802896176,6115.994338478435,7.803323965370109,11.152542182686176,1,72.87225568309155,27.30779538722549,5.353862673850443,198.28978682318345,1824.050574032167
682,55.465379794186916,4605.8239245091,4.772868117609331,6.5835006303588735,4,72.8562533287559,18.187339991237586,19.100161671703237,208.55837241644906,1630.7333976649666
106,21.78242368639528,7045.748090359943,4.193231126493907,4.86302763410698,5,72.83230754694931,11.748409770650305,12.27488789798705,277.69154045771097,1987.2392033496255
887,50.38576815374594,9960.379833892222,1.0306372003603512,11.558405344897729,3,72.79985834436854,16.64328836591867,23.354297248622174,171.36943952277593,3188.380817301585
675,32.445272505134874,11132.226077721365,2.400745021949148,6.380912699402719,1,72.79478047844921,55.3797416359462,18.786632662590947,280.2180555067062,2629.471562316162
366,48.09471320090458,7594.836737754118,5.51830109779126,8.27422931948445,1,72.78244473569926,24.70240965303521,6.180215242960577,202.67296571501763,2226.8296101968276
728,51.460984656926826,4273.706267586675,2.8941548065235496,7.564019120436686,1,72.75971195773411,21.808577519519876,9.657531950794896,137.25396303707257,2154.6651506922135
907,48.90901010981676,9815.652578788984,1.3702027813563569,5.220575129686187,0,72.73481252469882,16.28367259246596,8.688685442728346,249.13224660933707,2446.0090435144643
529,61.09627660446195,11172.872106757812,6.845427563726344,11.478043129982998,1,72.7272673246043,16.09845946957592,8.78226616777078,144.42288911670727,2552.9506715564703
1414,61.347724896629295,12083.017741986365,1.4031276998384896,7.677299234617137,0,72.64553754558088,14.937461648122655,5.704957642485434,254.7435826555653,3118.5812057659796
2191,34.23173061760757,2789.4063823750234,1.2330712078070687,11.60430815298626,3,72.63638695197182,8.240546341436783,10.265798732884285,224.7825707507935,2231.0065456950506
811,40.33155714597384,6375.211611815094,15.180469066849858,9.583945104473035,1,72.61719977259646,49.57495027851108,3.7098811065513413,209.72506243104442,2889.210284342126
1158,40.57496498437239,3906.051110003418,6.381734620467496,7.119162839607348,1,72.60864579470844,59.77360616237349,10.821919245968584,250.44755327145697,2414.968920447077
1169,34.12428682801867,7022.846340626864,10.222035488163948,4.175507917592096,1,72.59546966805416,30.874876697765508,10.915798071888185,273.56039765414835,2900.2172340568427
1672,47.412067911671855,4425.715210762428,2.1110137889771776,6.321698526113881,2,72.57706994487519,79.4254167552681,18.280406654745878,218.35138556885786,1943.1842771702616
1436,43.466873557559474,6049.952550581856,2.3010860015017203,6.065129210217899,2,72.57424370806068,34.111860687621224,0,177.25495665529974,1641.3925504401498
837,44.55131259491447,4517.011211369467,9.063076696075507,4.092885340803198,2,72.56707254439479,42.79708649643749,11.355791137946465,106.01950810275471,2262.9864978931514
406,28.133465793201566,11617.875884202549,5.028663618652321,10.699673978642247,3,72.53558816916886,29.81030432770173,8.652970531057274,110.58349753571945,2900.7305746008083
1256,29.576291992399234,6331.803632844395,4.010268541157492,6.726749171908469,2,72.51196715196261,43.97978220979815,11.95990339859325,263.7256829676826,2559.7866786348422
55,45.723286750579355,2099.641619354848,5.243760101016954,14.656143393552195,1,72.48499685301043,15.323809130951144,19.923116524775658,106.67775701836617,2845.308855533228
703,56.711044071926544,4587.978278083961,1.4502465105238584,7.408044350867572,2,72.48250216513551,32.318438233464136,0,174.32846014647487,1793.5892984475313
731,39.689386497019804,7655.724003723736,9.201644287245252,8.43722719711711,0,72.47884086670139,12.047011627759211,11.989755643430524,187.49780521503553,3472.5920292817614
630,47.79553244269893,11185.81283852817,5.188847018727308,8.744114605703976,2,72.46890051717412,13.01075280135783,0,86.23762380645789,2788.3800885153937
1761,54.19845630252071,7606.804020198088,1.6649431360455522,8.44898940550263,2,72.46639703899315,24.828301809517832,11.849123393037294,146.4814567664683,2992.0526146110656
803,32.986281257418725,3135.4609493588746,1.1793694927582905,11.010143941118098,1,72.41031324193192,27.478391672880473,15.150482525656049,261.0728036830866,2858.663058487611
98,36.35154123682138,5838.862653701314,3.726571449709815,6.760472650580885,1,72.39963123068975,27.54847384632815,15.9437936323216,151.81675704155793,2484.888534210199
1884,57.534127161662035,7337.935711415722,4.73786470718671,12.485048741712117,3,72.36399518534569,48.729624771296656,11.863599101092873,315.1613297377339,2617.874873329098
1828,29.350279040350166,4763.55464161083,4.4266924166009405,12.42375832197588,2,72.26451102910626,17.996137298814645,7.45480562549714,237.32338054977424,1911.964390638535
1060,36.13273359195329,6688.701041883952,2.5331721330351873,12.244401758553163,2,72.23006629769931,24.508043946482935,15.231741623678026,185.24023525087696,3380.3286146006544
197,30.089856547144446,6057.228347157067,3.4371022050125055,10.10919648138303,2,72.15339767731967,17.521520182402675,10.980133634160884,118.28372793472153,2334.7835252847212
387,48.56624092105405,6879.422108387918,1.9489802412401633,6.33859221001693,2,72.14063052273941,49.04850841065956,18.027596043281548,166.51690382058504,2129.4049132255072
562,64.57221586139623,5860.644419376645,2.2646647117432184,13.487606893595691,2,72.11856908248372,46.21240908461898,10.744269103539567,184.87486663835915,2110.0047844648275
684,39.8355521230071,10761.571689132721,3.9517369562567235,8.744647520662667,4,72.09681789769954,29.60582996850351,7.773211789928828,125.43571013145134,2511.523690375001
575,40.55585468614464,2328.588185591611,1.5351631038838578,10.970463017332019,2,72.07705796958535,49.66205064359016,15.057783972684437,142.07992384608937,1724.2620343466497
1094,37.456655424840996,5928.877657361942,1.8674737227785387,7.214489106523073,0,72.04207387155047,40.554811901801926,5.390907353780729,113.47537544751597,2786.1546354841744
1958,46.260894527938596,6052.954993281977,11.747837294945377,7.306682205916926,3,71.9659664757609,5.892595459136413,10.009475457715158,208.63421394992974,2853.7752643171207
1317,57.61951137430712,10397.658328418473,4.833684514812204,9.3568912583363,4,71.93225796743022,19.07736865292156,10.283571383300972,186.12779224924455,2812.4949749168827
538,48.525413187745215,6334.918053424994,2.0337739665683596,13.234221457935595,4,71.89129025101634,24.76803072638211,19.561527584676547,191.92593728901912,2589.076038664364
454,37.72675491819965,9429.969298841434,4.296286439376685,11.179011912049582,3,71.85540588295359,29.623539280140285,12.621029173323596,100.2752705331038,3270.6162614043733
1064,49.864470801439964,4610.9362857307015,4.144834872157132,7.397444641576007,0,71.84764646086033,39.324146195065204,10.934853671791915,118.09484284001473,2357.6256837773512
985,45.64912883561094,8141.794861605083,8.002261834509088,10.103952734617184,3,71.84041937679407,7.367144059330238,12.24221617505089,198.6088277263783,3122.505177697045
235,41.52098773698618,3195.5890473118575,9.064344113625431,11.426634648624944,3,71.83605285269678,71.71053740652923,5.905066398240291,116.1882932518558,2212.4364186045605
1951,46.56763914817783,5470.5388862853215,5.044684653260777,8.679675998799135,2,71.81986645169061,29.55211749700146,15.248254636007886,230.75765001344178,2107.34514907274
338,41.717967371285106,5488.98347732156,4.141194545971352,3.387392448475519,0,71.80471120884646,23.775795688125704,11.387362513436765,264.8168168985055,2358.7516988948537
1909,27.645566072169984,8333.819042932946,13.298881531813526,11.513184567985553,1,71.78002619979289,22.24286735140778,16.99542101546021,208.52280014371792,3539.2144080244752
285,25.286607121859223,2971.0140864351124,3.000985326925946,6.411442890296583,3,71.71486580265193,41.74133048509099,11.835254732184474,198.97207225158337,1679.270037033677
786,61.33860164844809,2869.3393245496013,7.022992724211792,4.170586845291038,2,71.70544590036279,41.89533869656641,11.574404981080365,179.38929733668698,2083.482933989363
1358,38.194532068168016,6276.335375294209,4.110586505955362,13.546093179702735,2,71.6710818301761,7.939998673669184,8.68222339168138,176.63495839755691,2592.2112920842287
374,40.98762828365886,5615.619896248803,2.0739892982101304,10.79942909120344,1,71.60970731822506,59.478440953963734,15.020045835078243,130.8015396459964,2413.2559500727707
766,41.65307339692456,6121.638768292984,6.66769022064348,8.974199107466202,1,71.5620300101397,20.969282735849223,12.048645763958206,177.73145055551055,2542.752354897418
1336,50.69473236152657,5189.292008216895,7.538230387685908,4.511004278874724,0,71.54883881884079,40.24263108060061,16.039074447112345,218.38978160156978,2469.8765061507347
1239,33.86897008396001,4365.828065482938,2.6653667330602784,6.68283697576261,1,71.53696210635188,54.36688388974561,19.42886981593237,56.40674273897632,2556.0273109584496
49,42.08512167863781,7679.955833049106,14.542708316680217,10.922102206669209,2,71.482755092715,92.95852204847637,7.810962504758017,190.25676047448553,2254.4275845851607
631,45.3414048306891,6221.12817450105,3.950064353740779,11.500403158373414,2,71.46415699994341,8.631556841791799,9.924939630880674,247.88788702140488,2656.3200089073766
1258,48.99089590027412,3595.3409342846653,9.3230230985674,6.903544400856058,5,71.44807731829763,95.79339201721811,19.507777500707252,96.48319193005574,2373.2348835203084
1068,42.17340058726971,13735.225342006484,7.489042129506728,4.861225291940867,1,71.4394472038243,44.551407325654125,5.4386212884805945,172.5288355582493,2557.161052613018
443,33.71648586887454,15733.893671011845,9.413398149898443,9.256683711425591,1,71.4180218947932,32.739504142569075,13.384874078281218,159.93578528714067,3897.5047657383134
1561,46.00445189224523,25324.405636456442,1.779562462474983,9.81071097105507,2,71.40494582782104,66.67019107648534,17.874759774418674,163.65740754570888,3780.789556689578
941,41.65526981579021,3351.1547923407143,1.2714262645966528,11.24317301015149,0,71.3993690681636,67.27440881447164,21.469373945969885,111.01093277020937,3104.6493172894934
1810,41.49525296450995,2816.6245782447013,2.1622077015192325,5.773353859323038,1,71.39137438745236,38.48702069840991,4.969793320363266,146.08466299600747,1360.9980102664138
1660,51.81260383146811,4780.00466985378,6.853163832282399,2.5361055161915074,0,71.37431393813324,17.325442305732036,10.225927167557561,182.54282132139556,2170.8867498624672
1879,40.106796254067916,20845.84106422425,5.352092186794536,10.108783320070831,1,71.33058237485926,24.66837774383424,7.088507978596188,117.28692226838416,4344.726332224413
1965,24.40074831945281,7758.689460645807,1.3203766135496062,10.386608894501652,0,71.31013323625697,30.638680642764744,11.217399504746634,176.48984375114185,2275.3151005165614
450,48.923377400757225,5732.622213880375,3.1054183541723925,8.833115169477264,0,71.29906351364474,78.20901006985878,14.682923986784326,149.85108789596558,2092.247224961921
